timestamp,adservice_running,adservice_paused,cartservice_running,cartservice_paused,checkoutservice_running,checkoutservice_paused,currencyservice_running,currencyservice_paused,emailservice_running,emailservice_paused,paymentservice_running,paymentservice_paused,frontend_running,frontend_paused,productcatalogservice_running,productcatalogservice_paused,recommendationservice_running,recommendationservice_paused,shippingservice_running,shippingservice_paused,optimize_flag,pause_flag
2025-05-01T11:27:07.227684,3,0,3,0,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
2025-05-01T11:27:27.395349,3,0,3,0,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
2025-05-01T11:27:47.534762,3,0,3,0,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
2025-05-01T11:28:07.701799,3,0,3,0,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
2025-05-01T11:28:27.885670,3,0,3,0,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
2025-05-01T11:28:48.013284,3,0,3,0,3,0,2,0,2,0,2,0,2,0,1,0,1,0,1,0,0,0
2025-05-01T11:29:08.141659,3,0,3,0,3,0,2,0,2,0,2,0,2,0,1,0,1,0,1,0,0,1
2025-05-01T11:29:28.274396,3,0,3,0,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
2025-05-01T11:29:35.000560,3,0,3,0,3,0,2,0,2,0,2,0,2,0,1,0,1,0,1,0,1,0
2025-05-01T11:29:55.240645,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,0,1
2025-05-01T11:30:15.434151,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,0,0
2025-05-01T11:30:35.584154,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,0,1
2025-05-01T11:30:55.731655,3,0,3,0,3,0,3,0,2,1,2,1,2,1,1,0,1,0,1,0,0,0
2025-05-01T11:31:15.890181,3,0,3,0,3,0,3,0,2,1,2,1,2,1,1,0,1,0,1,0,0,1
2025-05-01T11:31:36.032383,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,0,0
2025-05-01T11:31:56.174994,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,0,1
2025-05-01T11:32:16.320358,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,0,0
2025-05-01T11:32:36.461883,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,0,1
2025-05-01T11:32:56.604651,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,0,0
2025-05-01T11:33:16.751698,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,0,1
2025-05-01T11:33:36.893069,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,0,0
2025-05-01T11:33:50.243184,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,1,0
2025-05-01T11:34:10.487007,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:34:30.713639,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0
2025-05-01T11:34:50.911033,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,1
2025-05-01T11:35:11.122533,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0
2025-05-01T11:35:31.344670,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:35:51.510665,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,0,0
2025-05-01T11:36:11.714650,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,0,1
2025-05-01T11:36:31.877922,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,0,0
2025-05-01T11:36:52.047248,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:37:12.222960,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:37:32.402386,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:37:52.627698,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,0,0
2025-05-01T11:38:12.808675,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,0,1
2025-05-01T11:38:33.023721,2,1,2,1,2,1,3,0,3,0,3,0,2,1,2,1,2,1,2,1,1,0
2025-05-01T11:38:53.242526,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:39:13.419954,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:39:33.635647,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:39:53.807883,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:40:13.976543,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:40:34.148703,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:40:54.331611,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:41:14.538640,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:41:34.707716,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:41:54.915827,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:42:15.095876,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:42:35.334775,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:42:55.547863,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:43:15.721457,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:43:35.929788,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:44:19.294737,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
2025-05-01T11:44:39.568214,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:44:59.782868,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:45:19.963168,3,0,3,0,3,0,2,1,2,1,2,1,2,1,3,0,3,0,3,0,0,1
2025-05-01T11:45:40.170729,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,1,2,1,2,0,0
2025-05-01T11:46:30.251763,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
2025-05-01T11:46:50.567671,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:47:10.804654,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:47:30.991363,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:47:51.206859,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:48:10.888631,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
2025-05-01T11:48:31.152278,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:48:51.367207,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:49:11.552981,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:49:31.751718,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:49:51.965184,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:50:12.132598,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0
2025-05-01T11:50:26.147150,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
2025-05-01T11:50:46.419702,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:51:06.630685,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:51:26.810645,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:51:47.029735,2,1,2,1,2,1,1,2,1,2,2,1,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:51:49.945096,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
2025-05-01T11:52:10.219877,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:52:30.444671,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:52:50.620295,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:53:10.825781,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T11:53:31.035669,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,1
2025-05-01T11:53:51.209541,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,0,0
2025-05-01T11:54:11.419009,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,0,1
2025-05-01T11:54:31.586698,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,0,0
2025-05-01T11:54:51.766702,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,0,1
2025-05-01T11:55:11.928834,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T11:55:32.097535,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,1
2025-05-01T11:55:52.306632,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:56:12.483227,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:57:21.436602,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
2025-05-01T11:57:41.732081,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:58:01.941338,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T11:58:22.132803,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,1
2025-05-01T11:58:42.341509,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T11:59:02.567652,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,1
2025-05-01T11:59:22.750745,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,0,0
2025-05-01T11:59:42.971870,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,2,1,2,1,0,1
2025-05-01T12:00:03.149035,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0
2025-05-01T12:00:23.406295,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,1
2025-05-01T12:00:43.590721,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0
2025-05-01T12:01:03.771737,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,1
2025-05-01T12:01:23.999725,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T12:01:44.179946,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,0,1
