timestamp,adservice_running,adservice_paused,cartservice_running,cartservice_paused,checkoutservice_running,checkoutservice_paused,currencyservice_running,currencyservice_paused,emailservice_running,emailservice_paused,paymentservice_running,paymentservice_paused,frontend_running,frontend_paused,productcatalogservice_running,productcatalogservice_paused,recommendationservice_running,recommendationservice_paused,shippingservice_running,shippingservice_paused,optimize_flag,pause_flag
2025-05-01T13:21:42.059811,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:22:02.294895,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:22:22.465651,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:22:42.643119,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:23:02.824516,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:23:23.000839,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:23:43.238557,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:24:03.416474,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:24:23.631668,2,1,2,1,2,1,2,1,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:24:43.845701,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:25:04.035226,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:25:24.256013,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:25:44.430662,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:26:04.646420,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:26:24.835526,2,1,2,1,2,1,2,1,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:26:45.027650,2,1,2,1,2,1,2,1,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:27:05.203808,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0
2025-05-01T13:27:25.381673,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:27:45.608690,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:28:05.787871,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:28:26.005674,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:28:46.225127,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:29:06.409667,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:29:26.640699,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:29:46.826652,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:30:06.998146,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:30:27.165487,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:30:47.349529,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:31:07.579575,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:31:27.751521,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:31:47.984704,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:32:08.202680,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:32:28.383826,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:32:48.598049,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:33:08.772072,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:33:28.948255,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:33:49.128792,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:34:09.302242,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:34:29.522295,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:34:49.708051,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:35:09.938450,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:35:30.162773,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:35:50.355137,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:36:10.586568,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:36:30.764420,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:36:50.945438,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:37:11.123134,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:37:31.304630,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:37:51.525083,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:38:11.704918,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:38:31.918708,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:38:52.111187,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:39:12.408838,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:39:32.622445,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:39:52.808580,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:40:13.025232,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:40:33.222681,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:40:53.422509,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:41:13.603737,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:41:33.781668,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:41:54.018544,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:42:14.189938,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:42:34.400868,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:42:54.617620,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:43:14.800892,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:43:35.008467,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:43:55.179331,2,1,2,1,2,1,2,1,2,1,1,2,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:44:15.355714,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:44:35.547646,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:44:55.713733,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:45:15.927009,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:45:36.094909,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:45:56.310555,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:46:16.518152,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:46:36.688675,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:46:56.902738,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:47:17.078056,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,2,2,1,1,2,0,0
2025-05-01T13:47:37.246714,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:47:57.417199,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,1,2,0,0
2025-05-01T13:48:17.598676,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:48:37.809639,2,1,2,1,2,1,2,1,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T13:48:57.984632,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:49:18.200575,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:49:38.420037,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:49:58.601643,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:50:18.803836,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:50:38.974649,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:50:59.181644,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:51:19.356634,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:51:39.522454,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:51:59.696750,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:52:19.874622,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:52:40.075855,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T13:53:00.254580,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:53:20.466261,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T13:53:40.679882,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:53:23.251223,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:53:43.540153,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:54:03.753740,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:54:23.949452,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:54:44.161702,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:55:04.339943,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:55:24.491655,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:55:44.711663,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:56:04.878356,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:56:25.089188,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-02T10:56:45.259710,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
