timestamp,adservice_running,adservice_paused,cartservice_running,cartservice_paused,checkoutservice_running,checkoutservice_paused,currencyservice_running,currencyservice_paused,emailservice_running,emailservice_paused,paymentservice_running,paymentservice_paused,frontend_running,frontend_paused,productcatalogservice_running,productcatalogservice_paused,recommendationservice_running,recommendationservice_paused,shippingservice_running,shippingservice_paused,optimize_flag,pause_flag
2025-05-01T14:22:43.998340,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T14:23:04.219683,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T14:23:24.405671,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T14:23:44.633313,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T14:24:04.856660,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T14:24:25.039748,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T14:24:45.268248,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T14:25:05.456807,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T14:25:25.628489,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T14:25:45.796895,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T14:26:05.969654,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0
2025-05-01T14:26:26.190607,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T14:26:46.351999,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,0,0
2025-05-01T14:27:06.558926,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
2025-05-01T14:27:26.736381,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,0,0
